RXCUI,NDC,SUPPRESS
898356,68001013400,N
898356,68071182501,N
898356,68071452403,N
898356,68071452406,N
898356,68071452409,N
898356,68180045901,N
898356,68180045902,N
898356,68180045903,N
898356,68180075701,N
898356,68180075702,N
898356,70934063730,N
898356,71205012230,N
898356,71205012260,N
898356,71205012290,N
898356,71335095301,N
898356,71335095302,N
898356,71335095303,N
898356,71335098401,N
898356,71335098402,N
898358,00078040605,N
898358,33358022200,N
898358,49999094830,N
898358,55289003930,N
898359,00093767001,N
898359,00378689901,N
898359,00591376101,N
898359,00781227701,N
898359,35356096530,N
898359,35356096560,N
898359,35356096590,N
898359,50090304900,N
898359,50090340400,N
898359,50090535700,N
898359,55111058701,N
898359,55111058705,N
898359,55111058730,N
898359,57237014501,N
898359,57237014505,N
898359,58118227700,N
898359,58118227703,N
898359,58118227708,N
898359,58118227709,N
898359,65862058501,N
898359,65862058505,N
898359,68001013500,N
898359,68180046301,N
898359,68180046302,N
898359,68180046303,N
898359,68180075901,N
898359,70518303000,N
898361,00078038405,N
898362,00185020401,N
898362,00185032501,N
898362,00378473501,N
898362,00574022701,N
898362,00781513201,N
898362,00832048311,N
898362,33358004730,N
898362,55887036630,N
898362,60429040401,N
898362,60505026201,N
898362,63304015501,N
898362,63629180901,N
898362,63629180902,N
898362,63629180903,N
898362,64980019401,N
898366,00078045205,N
898366,30698045201,N
898367,00185021101,N
898367,00378474501,N
898367,00574022901,N
898367,00781513301,N
898367,00832048411,N
898367,45865052030,N
898367,45865052051,N
898367,45865052060,N
898367,45865052090,N
898367,60429040501,N
898367,60505026301,N
898367,63304015601,N
898367,63629268001,N
898367,63629268002,N
898367,63629268003,N
898367,63629268004,N
898367,64980019501,N
898371,00078045305,N
898371,30698045301,N
898372,00185027701,N
898372,00378477501,N
898372,00574022801,N
898372,00781513401,N
898372,00832048511,N
898372,33358005030,N
898372,52959090730,N
898372,60429040601,N
898372,60505026401,N
898372,63304015701,N
898372,63629273501,N
898372,64980019601,N
898376,00078045405,N
898376,30698045401,N
898378,00185023601,N
898378,00378472501,N
898378,00781513101,N
898378,60429040301,N
898378,60505026101,N
898687,00093512501,N
898687,00093512505,N
898687,00185005301,N
898687,00185005305,N
898687,00378044301,N
898687,00781189201,N
898687,10544056630,N
898687,10544056690,N
898687,13811062810,N
898687,13811062850,N
898687,33358004830,N
898687,42291016101,N
898687,42291016150,N
898687,43063028830,N
898687,43063028890,N
898687,43063067930,N
898687,43063067990,N
898687,43547033603,N
898687,43547033610,N
898687,43547033650,N
898687,50090091200,N
898687,50090091202,N
898687,50268011011,N
898687,50268011015,N
898687,51079014501,N
898687,51079014520,N
898687,51655006552,N
898687,52959084130,N
898687,52959084160,N
898687,53002124800,N
898687,54458095810,N
898687,55154434300,N
898687,55154567300,N
898687,55289028830,N
898687,55700029030,N
898687,55700029090,N
898687,55887087530,N
898687,60429015990,N
898687,60505026601,N
898687,60505026605,N
898687,60760008190,N
898687,60760035190,N
898687,61919028030,N
898687,61919028060,N
898687,63187049930,N
898687,63187049960,N
898687,63187049990,N
898687,63304033801,N
898687,63304033805,N
898687,63629267201,N
898687,63629267202,N
898687,63629267203,N
898687,63629823101,N
898687,65162075203,N
898687,65162075210,N
898687,65162075250,N
898687,65862011601,N
898687,65862011690,N
898687,68071305702,N
898687,68071305703,N
898687,68071305706,N
898687,68071305709,N
898687,68071314202,N
898687,68071314203,N
898687,68071314206,N
898687,68071314209,N
898687,68071508701,N
898687,68071512901,N
898687,68382017001,N
898687,68382017010,N
898687,68382017016,N
898687,68382017030,N
898687,68382017077,N
898687,68788932701,N
898687,68788932703,N
898687,68788932706,N
898687,68788932709,N
898687,70518025200,N
898687,70518025201,N
898687,70518307400,N
898687,70771114900,N
898687,70771114901,N
898687,70771114902,N
898687,70771114904,N
898687,70771114909,N
898687,70934048330,N
898687,70934048390,N
898687,71335045701,N
898687,71335045702,N
898687,71335045703,N
898687,71335045704,N
898687,71335085401,N
898687,71335085402,N
898687,71335085403,N
898687,71335085404,N
898687,72189011030,N
898687,72189011090,N
898689,30698044801,N
898690,00093512601,N
898690,00093512605,N
898690,00185082001,N
898690,00185082005,N
898690,00378044401,N
898690,00781189301,N
898690,10544055430,N
898690,10544055490,N
898690,13811062950,N
898690,33358004930,N
898690,42291016201,N
898690,42291016250,N
898690,43063013130,N
898690,43063040330,N
898690,43063067730,N
898690,43547033703,N
898690,43547033710,N
898690,43547033750,N
898690,49999075930,N
898690,50090091300,N
898690,50090091301,N
898690,50090324300,N
898690,50090324301,N
898690,50268011111,N
898690,50268011115,N
898690,51079014601,N
898690,51079014620,N
898690,51655006652,N
898690,51655006752,N
898690,52959083130,N
898690,52959083160,N
898690,52959083190,N
898690,53002123300,N
898690,54458086310,N
898690,54458086316,N
898690,55154434400,N
898690,55154567200,N
898690,55700029130,N
898690,55700029190,N
898690,55887032260,N
898690,55887032290,N
898690,55887032292,N
898690,59762314702,N
898690,60429016001,N
898690,60429016005,N
898690,60429016018,N
898690,60429016090,N
898690,60505026701,N
898690,60505026705,N
898690,60760035290,N
898690,61919073990,N
898690,63187039330,N
898690,63187039360,N
898690,63187039390,N
898690,63304033901,N
898690,63304033905,N
898690,63629172801,N
898690,63629172802,N
898690,63629172803,N
898690,63629803501,N
898690,65162075303,N
898690,65162075310,N
898690,65162075350,N
898690,65862011701,N
898690,65862011790,N
898690,66636069130,N
898690,68071114602,N
898690,68071114603,N
898690,68071114606,N
898690,68071114609,N
898690,68071176901,N
898690,68071196902,N
898690,68071196903,N
898690,68071196906,N
898690,68071196909,N
898690,68382017101,N
898690,68382017110,N
898690,68382017116,N
898690,68382017130,N
898690,68382017177,N
898690,68788931301,N
898690,68788931303,N
898690,68788931306,N
898690,68788931309,N
898690,70518164000,N
898690,70518164001,N
898690,70771115000,N
898690,70771115001,N
898690,70771115002,N
898690,70771115004,N
898690,70771115009,N
898690,70934022830,N
898690,70934022890,N
898690,70934060830,N
898690,70934060890,N
898690,71205024430,N
898690,71205024460,N
898690,71205024490,N
898690,71335007801,N
898690,71335007802,N
898690,71335007803,N
898690,71335007804,N
898690,71335007805,N
898690,71335007806,N
898690,71335108601,N
898690,71335108602,N
898690,71335108603,N
898690,71335108604,N
898690,71335108605,N
898690,71335108606,N
898692,30698044901,N
898692,49999028730,N
898719,00093512701,N
898719,00185004801,N
898719,00185004805,N
898719,00378044701,N
898719,00781189401,N
898719,13811063010,N
898719,42291016301,N
898719,42291016350,N
898719,43063013230,N
898719,43063074830,N
898719,43063078730,N
898719,43547033803,N
898719,43547033810,N
898719,43547033850,N
898719,50090091400,N
898719,50090091401,N
898719,50090335900,N
898719,50090335901,N
898719,50268011211,N
898719,50268011215,N
898719,52959083530,N
898719,52959083560,N
898719,54458086216,N
898719,55700031730,N
898719,55700031790,N
898719,55887022390,N
898719,59762314802,N
898719,60505026801,N
898719,60505026805,N
898719,61919075690,N
898719,63187090630,N
898719,63187090660,N
898719,63187090690,N
898719,63304034001,N
898719,63304034005,N
898719,63629292301,N
898719,63629292302,N
898719,65162075403,N
898719,65162075410,N
898719,65162075450,N
898719,65862011801,N
898719,65862011890,N
898719,68071002630,N
898719,68071002660,N
898719,68071002690,N
898719,68071102603,N
898719,68071102606,N
898719,68071102609,N
898719,68071419803,N
898719,68071419806,N
898719,68071419809,N
898719,68071472209,N
898719,68071489001,N
898719,68071502801,N
898719,68084073995,N
898719,68382017201,N
898719,68382017210,N
898719,68382017216,N
898719,68382017230,N
898719,68382017277,N
898719,68788695701,N
898719,68788695703,N
898719,68788695706,N
898719,68788695708,N
898719,68788695709,N
898719,68788724801,N
898719,68788724803,N
898719,68788724806,N
898719,68788724808,N
898719,68788724809,N
898719,68788784501,N
898719,68788784503,N
898719,68788784506,N
898719,68788784508,N
898719,68788784509,N
898719,70518212500,N
898719,70771115100,N
898719,70771115101,N
898719,70771115102,N
898719,70771115104,N
898719,70771115109,N
898719,70934054530,N
898719,70934064830,N
898719,70934064890,N
898719,71205032030,N
898719,71205032060,N
898719,71205032090,N
898719,71335026701,N
898719,71335026702,N
898719,71335026703,N
898719,71335026704,N
898719,71335129901,N
898719,71335129902,N
898719,71335129903,N
898719,71335129904,N
898719,71335136501,N
898719,71335136502,N
898719,71335136503,N
898719,71335136504,N
898721,30698045001,N
898723,00093512401,N
898723,00185050501,N
898723,00185050505,N
898723,00378044101,N
898723,00781189101,N
898723,42291016001,N
898723,42291016050,N
898723,42291016090,N
898723,43547033503,N
898723,43547033510,N
898723,50268010911,N
898723,50268010915,N
898723,54458095910,N
898723,55289096330,N
898723,55887038530,N
898723,55887038590,N
898723,60429015890,N
898723,60505026501,N
898723,63187050030,N
898723,63187050060,N
898723,63187050090,N
898723,63304033701,N
898723,63629267901,N
898723,63629267902,N
898723,63629267903,N
898723,65162075103,N
898723,65162075110,N
898723,65162075150,N
898723,68071332401,N
898723,68071332403,N
898723,68071332406,N
898723,68071508800,N
898723,68071511109,N
898723,68071513000,N
898723,68382016901,N
898723,68382016910,N
898723,68382016916,N
898723,68788688901,N
898723,68788688903,N
898723,68788688906,N
898723,68788688908,N
898723,68788688909,N
898723,70771114800,N
898723,70771114801,N
898723,70771114809,N
898723,70934048130,N
898723,71335001101,N
898723,71335001102,N
898723,71335001103,N
904571,00245001301,N
904571,00245001311,N
904571,00245001389,N
904583,00245001401,N
904583,00245001411,N
904583,00245001489,N
904589,00093106301,N
904589,00185017401,N
904589,00185017409,N
904589,60429075101,N
904589,60505008200,N
904589,60505008201,N
904589,69584084410,N
904589,72789013601,N
904591,50419010710,N
904593,00245001501,N
904593,00245001511,N
904593,00245001589,N
904605,00245001201,N
904605,00245001211,N
904605,00245001289,N
904605,55154561600,N
904630,69724011210,N
905199,00904644061,N
905199,23155000101,N
905199,23155000110,N
905199,31722051901,N
905199,31722051905,N
905199,31722051910,N
905199,50111039801,N
905199,50111039803,N
905199,50228018201,N
905199,50228018210,N
905199,51079007401,N
905199,51079007420,N
905199,55154539400,N
905199,55154662800,N
905199,55154729300,N
905199,55289032501,N
905199,58864064128,N
905199,63629849301,N
905199,63629849401,N
905199,64380073306,N
905199,64380073307,N
905199,64380073308,N
905199,67877029301,N
905199,67877029305,N
905199,67877029310,N
905199,68071205503,N
905199,68071205506,N
905199,68071205509,N
905199,68084044701,N
905199,68084044711,N
905199,70518168500,N
905199,71205009130,N
905199,71205009160,N
905199,71205009190,N
905199,71335098301,N
905199,71335098302,N
905199,71335098303,N
905199,71335168501,N
905199,71335168502,N
905199,71335168503,N
905199,76282030901,N
905199,76282030910,N
905199,77771018201,N
905199,77771018210,N
905222,00615797339,N
905222,00904644310,N
905222,00904644361,N
905222,23155000401,N
905222,23155000410,N
905222,31722052201,N
905222,31722052205,N
905222,43353012405,N
905222,43353020505,N
905222,43353091916,N
905222,50111039701,N
905222,50228018501,N
905222,50228018510,N
905222,63629849501,N
905222,64380073606,N
905222,64380073607,N
905222,64380073608,N
905222,67877029001,N
905222,67877029005,N
905222,68071528501,N
905222,68084052011,N
905222,68084052021,N
905222,68788733001,N
905222,68788733002,N
905222,68788733003,N
905222,68788733006,N
905222,68788733009,N
905222,70518083200,N
905222,71209001805,N
905222,71209001811,N
905222,71335059401,N
905222,71335059402,N
905222,71335059403,N
905222,71335158901,N
905222,71335158902,N
905222,71335158903,N
905222,72189001360,N
905222,75834012800,N
905222,75834012801,N
905222,76282031201,N
905222,77771018501,N
905225,00904644161,N
905225,23155000201,N
905225,23155000210,N
905225,31722052001,N
905225,31722052005,N
905225,31722052010,N
905225,43353022660,N
905225,43353022680,N
905225,43353022692,N
905225,43353075660,N
905225,43353075680,N
905225,43353075692,N
905225,50090013704,N
905225,50090013705,N
905225,50090464100,N
905225,50090464104,N
905225,50090464105,N
905225,50111032701,N
905225,50111032703,N
905225,50228018301,N
905225,50228018310,N
905225,51079007501,N
905225,51079007517,N
905225,51079007520,N
905225,51655030526,N
905225,51655030583,N
905225,55154149000,N
905225,55154208200,N
905225,55154568900,N
905225,55154729400,N
905225,55289013301,N
905225,55289013390,N
905225,61919031290,N
905225,62584073301,N
905225,62584073311,N
905225,63187090130,N
905225,63187090160,N
905225,63187090190,N
905225,63629569601,N
905225,63629569602,N
905225,63629569603,N
905225,63629849601,N
905225,63739012610,N
905225,63739032710,N
905225,64380073406,N
905225,64380073407,N
905225,64380073408,N
905225,65084012610,N
905225,67046027007,N
905225,67046027014,N
905225,67046027015,N
905225,67046027020,N
905225,67046027021,N
905225,67046027028,N
905225,67046027030,N
905225,67046027060,N
905225,67544065760,N
905225,67544065780,N
905225,67544065792,N
905225,67877029201,N
905225,67877029205,N
905225,67877029210,N
905225,70518255100,N
905225,70934057130,N
905225,71209001605,N
905225,71209001611,N
905225,71335020201,N
905225,71335020202,N
905225,71335020203,N
905225,75834012600,N
905225,75834012601,N
905225,76282031001,N
905225,76282031010,N
905225,77771018301,N
905225,77771018310,N
905379,24338001009,N
905379,24338001012,N
905379,24338001018,N
905395,00904644261,N
905395,23155000301,N
905395,23155000310,N
905395,31722052101,N
905395,31722052105,N
905395,31722052110,N
905395,35356094330,N
905395,35356094360,N
905395,43063039290,N
905395,43353023060,N
905395,43353023080,N
905395,43353023092,N
905395,43353023098,N
905395,43353063660,N
905395,43353063680,N
905395,43353063692,N
905395,43353063698,N
905395,43353074260,N
905395,43353074280,N
905395,43353074292,N
905395,43353074294,N
905395,43353074296,N
905395,43353074298,N
905395,49999077700,N
905395,50090251401,N
905395,50090251402,N
905395,50111032801,N
905395,50111032803,N
905395,50228018401,N
905395,50228018410,N
905395,51079007601,N
905395,51079007620,N
905395,51655091626,N
905395,55154148700,N
905395,55154208300,N
905395,55154508500,N
905395,55154729500,N
905395,55289013490,N
905395,61919084690,N
905395,62584073401,N
905395,62584073411,N
905395,63629524601,N
905395,63629524602,N
905395,63629524603,N
905395,63629524604,N
905395,63629849701,N
905395,63739012710,N
905395,63739032810,N
905395,64380073506,N
905395,64380073507,N
905395,64380073508,N
905395,65084012710,N
905395,67046028007,N
905395,67046028014,N
905395,67046028015,N
905395,67046028020,N
905395,67046028021,N
905395,67046028028,N
905395,67046028030,N
905395,67046028060,N
905395,67877029101,N
905395,67877029105,N
905395,67877029110,N
905395,68071194003,N
905395,68071194006,N
905395,68071194009,N
905395,70518066600,N
905395,70518066601,N
905395,70934057230,N
905395,70934076496,N
905395,71205007230,N
905395,71205007260,N
905395,71205007290,N
905395,71209001705,N
905395,71209001711,N
905395,71335048201,N
905395,71335048202,N
905395,71335048203,N
905395,71335048204,N
905395,71335123601,N
905395,71335123602,N
905395,71335123603,N
905395,71335123604,N
905395,75834012700,N
905395,75834012701,N
905395,76282031101,N
905395,76282031110,N
905395,77771018401,N
905395,77771018410,N
966571,00517090101,N
966571,00517090125,N
966571,00641623101,N
966571,00641623125,N
966571,17478083401,N
966571,17478083415,N
966571,17478093401,N
966571,17478093415,N
966571,39822050001,N
966571,39822050004,N
966571,51662137601,N
966571,51662137602,N
966571,51662137603,N
966571,51662138801,N
966571,52584011201,N
966571,52584093401,N
966571,55154128005,N
966571,55154936705,N
966571,55154955405,N
966571,63323061400,N
966571,63323061401,N
966571,63323061416,N
966571,63323061421,N
966571,63323061455,N
966571,67457029100,N
966571,67457029101,N
966571,71872705001,N
966571,71872705101,N
966571,71872705201,N
966571,71872714501,N
966571,72572026501,N
966571,72572026525,N
977880,00574029201,N
977880,42291012290,N
977880,49884011701,N
977880,49884011710,N
977880,50268007111,N
977880,50268007115,N
977880,57721067101,N
977880,57721067105,N
977880,57721067106,N
977880,57721067110,N
977880,57721067116,N
977880,57721067130,N
977880,60429027501,N
977880,60429027590,N
977880,63629211401,N
977880,64980015101,N
977882,00574029101,N
977883,00378057701,N
977883,00378057705,N
977883,00555048302,N
977883,00555048305,N
977883,50090051300,N
977883,50090051301,N
979432,25021030982,N
979432,44567081210,N
979432,67457065810,N
979434,10019007587,N
979434,10019066610,N
979434,10019066810,N
979464,00093736910,N
979464,00093736956,N
979464,00093736998,N
979464,00378141910,N
979464,00378141977,N
979464,00378141993,N
979464,00781520401,N
979464,00781520410,N
979464,00781520431,N
979464,00781520474,N
979464,00781520492,N
979464,13668011710,N
979464,13668011730,N
979464,13668011774,N
979464,13668011790,N
979464,16714022401,N
979464,16714022402,N
979464,16714022403,N
979464,29300019101,N
979464,29300019110,N
979464,29300019113,N
979464,29300019119,N
979464,33342005107,N
979464,33342005110,N
979464,33342005112,N
979464,33342005144,N
979464,35356078030,N
979464,43547042503,N
979464,43547042509,N
979464,43547042511,N
979464,46708044910,N
979464,46708044930,N
979464,46708044990,N
979464,46708044991,N
979464,50090174500,N
979464,50090174501,N
979464,50090430500,N
979464,50090430501,N
979464,50090511300,N
979464,50090511301,N
979464,50090529500,N
979464,50090529501,N
979464,50268051411,N
979464,50268051415,N
979464,52343011730,N
979464,52343011790,N
979464,52343011799,N
979464,55700007790,N
979464,57237020830,N
979464,57237020890,N
979464,57237020899,N
979464,59746033801,N
979464,59746033810,N
979464,59746033830,N
979464,59746033890,N
979464,59762001202,N
979464,60505291603,N
979464,60505291609,N
979464,61919073290,N
979464,61919078590,N
979464,61919079730,N
979464,61919079790,N
979464,62332004910,N
979464,62332004930,N
979464,62332004990,N
979464,62332004991,N
979464,63187040530,N
979464,63187040560,N
979464,63187040590,N
979464,63187072730,N
979464,63187072760,N
979464,63187072790,N
979464,63187091830,N
979464,63187091860,N
979464,63187091890,N
979464,63629243101,N
979464,63629488801,N
979464,63629488802,N
979464,65862046910,N
979464,65862046930,N
979464,65862046959,N
979464,65862046990,N
979464,65862046999,N
979464,68071161309,N
979464,68071194703,N
979464,68071415903,N
979464,68071422209,N
979464,68071444809,N
979464,68180021601,N
979464,68180021603,N
979464,68180021606,N
979464,68180021609,N
979464,68788681201,N
979464,68788681203,N
979464,68788681206,N
979464,68788681209,N
979464,70518256400,N
979464,71205025630,N
979464,71205025660,N
979464,71205025690,N
979464,71335055801,N
979464,71335055802,N
979464,71335055803,N
979464,71335055804,N
979464,71335091601,N
979464,71335091602,N
979464,71335091603,N
979464,71335091604,N
979464,72189009890,N
979464,72189016730,N
979464,72189016790,N
979466,00006074531,N
979466,00006074554,N
979466,00006074582,N
979468,00093736710,N
979468,00093736756,N
979468,00093736798,N
979468,00378141877,N
979468,00378141893,N
979468,00781520601,N
979468,00781520610,N
979468,00781520631,N
979468,00781520674,N
979468,00781520692,N
979468,13668011610,N
979468,13668011630,N
979468,13668011674,N
979468,13668011690,N
979468,16714022601,N
979468,16714022602,N
979468,16714022604,N
979468,16714022606,N
979468,29300019001,N
979468,29300019010,N
979468,29300019013,N
979468,29300019019,N
979468,33342005007,N
979468,33342005010,N
979468,33342005012,N
979468,33342005044,N
979468,42708003630,N
979468,43063049130,N
979468,43063087330,N
979468,43063098630,N
979468,43353092660,N
979468,43547042303,N
979468,43547042309,N
979468,43547042311,N
979468,46708044810,N
979468,46708044830,N
979468,46708044890,N
979468,46708044891,N
979468,50090313500,N
979468,50090430100,N
979468,50090430101,N
979468,50090514100,N
979468,50090547500,N
979468,50268051311,N
979468,50268051315,N
979468,51079075701,N
979468,51079075720,N
979468,52343011630,N
979468,52343011690,N
979468,52343011699,N
979468,55700005990,N
979468,57237020730,N
979468,57237020790,N
979468,57237020799,N
979468,59746033701,N
979468,59746033710,N
979468,59746033730,N
979468,59746033790,N
979468,59762001102,N
979468,60505291503,N
979468,60505291509,N
979468,61919004030,N
979468,61919004090,N
979468,62332004810,N
979468,62332004830,N
979468,62332004890,N
979468,62332004891,N
979468,63187039430,N
979468,63187039460,N
979468,63187039490,N
979468,63187039830,N
979468,63187039860,N
979468,63187039890,N
979468,63187055230,N
979468,63187055260,N
979468,63187055290,N
979468,63187059930,N
979468,63187059960,N
979468,63187059990,N
979468,63629242901,N
979468,63629503201,N
979468,63629503202,N
979468,63629503203,N
979468,63629697501,N
979468,65841073206,N
979468,65841073210,N
979468,65841073216,N
979468,65841073240,N
979468,65862046810,N
979468,65862046830,N
979468,65862046839,N
979468,65862046890,N
979468,65862046899,N
979468,68071169009,N
979468,68071449309,N
979468,68071464003,N
979468,68180021501,N
979468,68180021503,N
979468,68180021506,N
979468,68180021509,N
979468,68382014206,N
979468,68382014210,N
979468,68382014216,N
979468,68382014240,N
979468,68788632901,N
979468,68788632903,N
979468,68788632906,N
979468,68788632909,N
979468,68788775801,N
979468,68788775803,N
979468,68788775806,N
979468,68788775809,N
979468,70518241700,N
979468,71335106201,N
979468,71335106202,N
979468,71335106203,N
979468,71335106204,N
979468,71335106205,N
979468,71335106206,N
979468,71335106207,N
979468,71335108401,N
979468,72189001290,N
979468,72189012990,N
979468,72789016230,N
979468,76519103903,N
979468,76519103909,N
979470,00006071731,N
979470,00006071754,N
979470,00006071782,N
979470,63629318301,N
979470,66105066903,N
979470,68071078760,N
979471,00093736810,N
979471,00093736856,N
979471,00093736898,N
979471,00378142077,N
979471,00378142093,N
979471,00781520701,N
979471,00781520710,N
979471,00781520731,N
979471,00781520774,N
979471,00781520792,N
979471,13668011810,N
979471,13668011830,N
979471,13668011874,N
979471,13668011890,N
979471,16714022501,N
979471,16714022502,N
979471,16714022504,N
979471,16714022506,N
979471,29300019201,N
979471,29300019210,N
979471,29300019213,N
979471,29300019219,N
979471,33342005207,N
979471,33342005210,N
979471,33342005212,N
979471,33342005244,N
979471,43547042403,N
979471,43547042409,N
979471,43547042411,N
979471,46708045010,N
979471,46708045030,N
979471,46708045090,N
979471,46708045091,N
979471,50090499300,N
979471,50090499301,N
979471,50268051511,N
979471,50268051515,N
979471,52343011830,N
979471,52343011890,N
979471,52343011899,N
979471,57237020930,N
979471,57237020990,N
979471,57237020999,N
979471,59746033901,N
979471,59746033910,N
979471,59746033930,N
979471,59746033990,N
979471,59762001502,N
979471,60505291703,N
979471,60505291709,N
979471,60760047290,N
979471,61919087390,N
979471,61919095430,N
979471,61919095490,N
979471,62332005010,N
979471,62332005030,N
979471,62332005090,N
979471,62332005091,N
979471,63187034730,N
979471,63187060230,N
979471,63187060260,N
979471,63187060290,N
979471,63629243001,N
979471,63629334401,N
979471,63629334402,N
979471,63629684501,N
979471,63629808901,N
979471,65841073306,N
979471,65841073310,N
979471,65841073316,N
979471,65841073323,N
979471,65862047010,N
979471,65862047030,N
979471,65862047059,N
979471,65862047090,N
979471,65862047099,N
979471,68071191603,N
979471,68071191609,N
979471,68071451803,N
979471,68071451809,N
979471,68071469909,N
979471,68071476809,N
979471,68180021701,N
979471,68180021703,N
979471,68180021706,N
979471,68180021709,N
979471,68382014306,N
979471,68382014310,N
979471,68382014316,N
979471,68382014323,N
979471,68788645201,N
979471,68788645203,N
979471,68788645206,N
979471,68788645209,N
979471,70518257800,N
979471,70518273700,N
979471,70518273701,N
979471,71335102501,N
979471,71335102502,N
979471,71335102503,N
979471,72189013930,N
979471,72189013990,N
979473,00006074731,N
979473,00006074754,N
979473,00006074782,N
979473,55289052230,N
979473,58864065930,N
979473,66105066303,N
979480,00054012522,N
979480,00093736610,N
979480,00093736656,N
979480,00093736698,N
979480,00378404377,N
979480,00378404393,N
979480,00591374710,N
979480,00603422602,N
979480,00603422616,N
979480,00603422632,N
979480,00615796005,N
979480,00615796039,N
979480,00781570201,N
979480,00781570210,N
979480,00781570231,N
979480,00781570292,N
979480,00904638961,N
979480,00904704961,N
979480,13107019730,N
979480,13107019790,N
979480,13107019799,N
979480,13668011510,N
979480,13668011530,N
979480,13668011574,N
979480,13668011590,N
979480,23155064603,N
979480,23155064609,N
979480,23155064610,N
979480,29300014601,N
979480,29300014610,N
979480,29300014613,N
979480,29300014619,N
979480,31722070205,N
979480,31722070210,N
979480,31722070230,N
979480,31722070260,N
979480,31722070290,N
979480,33342004607,N
979480,33342004610,N
979480,33342004612,N
979480,33342004644,N
979480,35356077330,N
979480,35356088330,N
979480,42291042410,N
979480,42571011210,N
979480,42571011230,N
979480,42571011290,N
979480,43063034730,N
979480,43063048330,N
979480,43063088130,N
979480,43063095430,N
979480,43353005760,N
979480,43353029960,N
979480,43547036203,N
979480,43547036209,N
979480,43547036211,N
979480,43547036250,N
979480,46708044730,N
979480,46708044731,N
979480,46708044790,N
979480,46708044791,N
979480,50090340300,N
979480,50090340301,N
979480,50090340900,N
979480,50090340901,N
979480,50090404800,N
979480,50090404801,N
979480,50090471200,N
979480,50090471201,N
979480,50090491400,N
979480,50090533700,N
979480,50090533701,N
979480,50090533800,N
979480,50268050611,N
979480,50268050615,N
979480,50268051811,N
979480,50268051815,N
979480,53002163800,N
979480,53002163803,N
979480,53002163809,N
979480,53002263800,N
979480,53002263803,N
979480,53002263809,N
979480,53002363800,N
979480,53002363803,N
979480,53002363809,N
979480,55154233300,N
979480,55154664300,N
979480,55154728400,N
979480,57237020630,N
979480,57237020690,N
979480,57237020699,N
979480,58657061210,N
979480,58657061230,N
979480,58657061290,N
979480,59746033501,N
979480,59746033510,N
979480,59746033530,N
979480,59746033590,N
979480,60429031810,N
979480,60429031830,N
979480,60429031890,N
979480,60429086510,N
979480,60429086530,N
979480,60429086590,N
979480,60505316203,N
979480,60505316209,N
979480,61919087730,N
979480,61919087790,N
979480,61919095230,N
979480,61919095290,N
979480,62332002930,N
979480,62332002931,N
979480,62332002990,N
979480,62332002991,N
979480,63187007230,N
979480,63187007260,N
979480,63187007290,N
979480,63187070830,N
979480,63187070860,N
979480,63187070890,N
979480,63187080830,N
979480,63187080860,N
979480,63187080890,N
979480,63629242801,N
979480,63629438301,N
979480,63629438302,N
979480,63629438303,N
979480,63629808501,N
979480,63629808502,N
979480,63739069810,N
979480,64380093504,N
979480,64380093505,N
979480,64380093508,N
979480,65841073101,N
979480,65841073106,N
979480,65841073110,N
979480,65841073116,N
979480,65841073130,N
979480,65841073177,N
979480,65862020330,N
979480,65862020390,N
979480,65862020399,N
979480,67046044930,N
979480,68071151509,N
979480,68071151803,N
979480,68071220309,N
979480,68071221603,N
979480,68071234403,N
979480,68071414109,N
979480,68071441309,N
979480,68071509509,N
979480,68071518109,N
979480,68071518303,N
979480,68071518403,N
979480,68084034801,N
979480,68084034811,N
979480,68180021203,N
979480,68180021206,N
979480,68180021209,N
979480,68180037801,N
979480,68180037803,N
979480,68180037806,N
979480,68180037809,N
979480,68382013701,N
979480,68382013706,N
979480,68382013710,N
979480,68382013716,N
979480,68382013730,N
979480,68382013777,N
979480,68645041154,N
979480,68645041170,N
979480,68645052670,N
979480,68645057954,N
979480,68788746901,N
979480,68788746903,N
979480,68788746906,N
979480,68788746909,N
979480,68788766401,N
979480,68788766403,N
979480,68788766406,N
979480,68788766409,N
979480,68788930501,N
979480,68788930503,N
979480,68788930506,N
979480,68788930509,N
979480,68788998601,N
979480,68788998603,N
979480,68788998606,N
979480,68788998609,N
979480,70518071800,N
979480,70518071801,N
979480,70518071802,N
979480,70934020490,N
979480,70934065730,N
979480,70934065790,N
979480,70934065930,N
979480,71205010230,N
979480,71205010260,N
979480,71205010290,N
979480,71205019430,N
979480,71205019460,N
979480,71205019490,N
979480,71335044201,N
979480,71335044202,N
979480,71335044203,N
979480,71335044204,N
979480,71335044205,N
979480,71335044206,N
979480,71335044207,N
979480,71335097201,N
979480,71335097202,N
979480,71335097203,N
979480,71335097204,N
979480,71335097205,N
979480,71335097206,N
979480,71335097207,N
979480,71335108201,N
979480,71335108202,N
979480,71335108203,N
979480,71335108204,N
979480,71335108205,N
979480,71335108206,N
979480,71335108207,N
979480,71335123501,N
979480,71335123502,N
979480,71335123503,N
979480,71335123504,N
979480,71335123505,N
979480,71335123506,N
979480,71335123507,N
979480,71335132801,N
979480,71335132802,N
979480,71335132803,N
979480,71335132804,N
979480,71335132805,N
979480,71335132806,N
979480,71335132807,N
979480,71335134501,N
979480,71335134502,N
979480,71335158001,N
979480,71335158002,N
979480,71335158003,N
